date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:11:57	661540/661540	---M--	200	added ('OK')	image/png	etag:%22b4adfe498d67d72e1383696d3714bbd9%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/661577c674549389426842e2_w-mg-01-intro-02-old.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/661577c674549389426842e2_w-mg-01-intro-02-old.png	(from https://www.maxmartinez.com/work/metagravity)
20:11:57	441814/441814	---M--	200	added ('OK')	image/png	etag:%22634599b24a145bb1b6eb101b7659bc0f%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/661577eee1108bb5bbe8ebbb_w-mg-02-research-01-head.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/661577eee1108bb5bbe8ebbb_w-mg-02-research-01-head.png	(from https://www.maxmartinez.com/work/metagravity)
20:11:57	747808/747808	---M--	200	added ('OK')	image/png	etag:%22b92e7a1aafe0917e96fd4bd75485085a%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66145315942003e0421b9345_w-mg-02-research-02-inspo.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66145315942003e0421b9345_w-mg-02-research-02-inspo.png	(from https://www.maxmartinez.com/work/metagravity)
20:11:57	1592087/1592087	---M--	200	added ('OK')	image/png	etag:%228cc96c9e2eb6a64b062d9b247c7a873a%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/661453211ae2ce03485caaa8_w-mg-02-research-03-metaphors.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/661453211ae2ce03485caaa8_w-mg-02-research-03-metaphors.png	(from https://www.maxmartinez.com/work/metagravity)
20:11:57	398344/398344	---M--	200	added ('OK')	image/png	etag:%222e421a68444af36045e960661d89a6de%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/6615780ce1517aee8397324d_w-mg-03-mockups-01-head.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/6615780ce1517aee8397324d_w-mg-03-mockups-01-head.png	(from https://www.maxmartinez.com/work/metagravity)
20:11:58	338123/338123	---M--	200	added ('OK')	image/png	etag:%22a138f9aced4032efb38a55afe1bfde52%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/6622d4feb20cd2328f195422_w-mg-02-research-04-guidelines.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/6622d4feb20cd2328f195422_w-mg-02-research-04-guidelines.png	(from https://www.maxmartinez.com/work/metagravity)
20:11:58	526846/526846	---M--	200	added ('OK')	image/png	etag:%22e89a15175cd93a32746f2a8502097fd0%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66157828950f470f72a94275_w-mg-03-mockups-02-primary-hero.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66157828950f470f72a94275_w-mg-03-mockups-02-primary-hero.png	(from https://www.maxmartinez.com/work/metagravity)
20:11:58	560191/560191	---M--	200	added ('OK')	image/png	etag:%222614767b9d4ff808d133951d9c6ed606%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/6615783be26d5c7644945e9b_w-mg-03-mockups-03-how-it-works-intro.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/6615783be26d5c7644945e9b_w-mg-03-mockups-03-how-it-works-intro.png	(from https://www.maxmartinez.com/work/metagravity)
20:11:58	1169515/1169515	---M--	200	added ('OK')	image/png	etag:%22e4173677bc7eb8b1e28a96237ca0a7f6%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66157851365892237f4ec01d_w-mg-03-mockups-04-featured-use-cases.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66157851365892237f4ec01d_w-mg-03-mockups-04-featured-use-cases.png	(from https://www.maxmartinez.com/work/metagravity)
20:11:58	491318/491318	---M--	200	added ('OK')	image/png	etag:%229cd3361b1d781c9ff4f8aab869c38f0a%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/6615786d51c05e346da23456_w-mg-03-mockups-05-solutions-intro.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/6615786d51c05e346da23456_w-mg-03-mockups-05-solutions-intro.png	(from https://www.maxmartinez.com/work/metagravity)
20:11:59	664331/664331	---M--	200	added ('OK')	image/png	etag:%22476463d48dc8f7789fc50dce9e5a2139%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/6615787da15daf8ba0864f98_w-mg-03-mockups-06-featured-case-studies.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/6615787da15daf8ba0864f98_w-mg-03-mockups-06-featured-case-studies.png	(from https://www.maxmartinez.com/work/metagravity)
20:11:59	73230/73230	---M--	200	added ('OK')	image/png	etag:%22d0de5ea1a118746d92d40fded2622a15%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/6615788c2fd948a1fe51a695_w-mg-03-mockups-07-featured-review.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/6615788c2fd948a1fe51a695_w-mg-03-mockups-07-featured-review.png	(from https://www.maxmartinez.com/work/metagravity)
20:11:59	410856/410856	---M--	200	added ('OK')	image/png	etag:%22378c52b26a0542ca74d02de250f36b70%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/6615789b0d904c960c890edd_w-mg-03-mockups-08-primary-outro.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/6615789b0d904c960c890edd_w-mg-03-mockups-08-primary-outro.png	(from https://www.maxmartinez.com/work/metagravity)
20:11:59	204917/204917	---M--	200	added ('OK')	image/png	etag:%2278c9219619a3d73d99c90bf1aeff3043%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/661578ae99bd7b7e0a117fdd_w-mg-03-mockups-09-footer.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/661578ae99bd7b7e0a117fdd_w-mg-03-mockups-09-footer.png	(from https://www.maxmartinez.com/work/metagravity)
20:11:59	417035/417035	---M--	200	added ('OK')	image/png	etag:%2281fdeb98dcde6603f06fd7aa2f3dc5a3%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/661578bdd1f863cf5e10a038_w-mg-03-mockups-10-nav-mega-menu.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/661578bdd1f863cf5e10a038_w-mg-03-mockups-10-nav-mega-menu.png	(from https://www.maxmartinez.com/work/metagravity)
20:12:00	819906/819906	---M--	200	added ('OK')	image/png	etag:%22c6e472cf3a7d8fc5738556498fd6af8c%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66146a82f288dbf3502fa559_w-mg-03-mockups-03.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66146a82f288dbf3502fa559_w-mg-03-mockups-03.png	(from https://www.maxmartinez.com/work/metagravity)
20:12:00	657368/657368	---M--	200	added ('OK')	image/png	etag:%22fe61ebe766fb8a8beb022ff7a390377c%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/6614535e62409a5a37c7084c_w-mg-03-mockups-03.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/6614535e62409a5a37c7084c_w-mg-03-mockups-03.png	(from https://www.maxmartinez.com/work/metagravity)
20:12:00	883789/883789	---M--	200	added ('OK')	image/png	etag:%227a6bcc76199bc965d0e88236fc78d9ea%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66157904053628167399db87_w-mg-03-mockups-13-how-it-works-hero.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66157904053628167399db87_w-mg-03-mockups-13-how-it-works-hero.png	(from https://www.maxmartinez.com/work/metagravity)
20:12:00	74498/74498	---M--	200	added ('OK')	image/png	etag:%22ed47e64086dbd44bc6af8eaca7a54e48%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66157918d18d89ebecab3185_w-mg-03-mockups-14-benefits-recap.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66157918d18d89ebecab3185_w-mg-03-mockups-14-benefits-recap.png	(from https://www.maxmartinez.com/work/metagravity)
20:12:01	771487/771487	---M--	200	added ('OK')	image/png	etag:%225fe1e896d1f899491c457f345a3e4930%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/661579296a2f779c87b483a3_w-mg-03-mockups-15-solutions-hero.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/661579296a2f779c87b483a3_w-mg-03-mockups-15-solutions-hero.png	(from https://www.maxmartinez.com/work/metagravity)
20:12:01	532992/532992	---M--	200	added ('OK')	image/png	etag:%222d663f0950f7267a5f1f086039b69301%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/6615793a6a2f779c87b48bab_w-mg-03-mockups-16-get-notified-form.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/6615793a6a2f779c87b48bab_w-mg-03-mockups-16-get-notified-form.png	(from https://www.maxmartinez.com/work/metagravity)
20:12:01	694887/694887	---M--	200	added ('OK')	image/png	etag:%226e77a1eab5d4dde8101995cd4367c146%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/661579703586694e7adc5d98_w-mg-03-mockups-17-use-cases-hero.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/661579703586694e7adc5d98_w-mg-03-mockups-17-use-cases-hero.png	(from https://www.maxmartinez.com/work/metagravity)
20:12:01	570989/570989	---M--	200	added ('OK')	image/png	etag:%223588070569267f02a4aa354198b514c1%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66157983e26d5c76449560f8_w-mg-03-mockups-18-resources-hero.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66157983e26d5c76449560f8_w-mg-03-mockups-18-resources-hero.png	(from https://www.maxmartinez.com/work/metagravity)
20:12:01	586334/586334	---M--	200	added ('OK')	image/png	etag:%22fbce734709b9c9d45a8be509710411a3%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66157993262e42d7687845dd_w-mg-03-mockups-19-featured-posts.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66157993262e42d7687845dd_w-mg-03-mockups-19-featured-posts.png	(from https://www.maxmartinez.com/work/metagravity)
20:12:02	35761/35761	---M--	200	added ('OK')	image/png	etag:%22aca831d15fa699ec4a6a0f92cca2abff%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/661579a3c41bcd90d9767d89_w-mg-03-mockups-20-featured-events.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/661579a3c41bcd90d9767d89_w-mg-03-mockups-20-featured-events.png	(from https://www.maxmartinez.com/work/metagravity)
20:12:02	37907/37907	---M--	200	added ('OK')	image/png	etag:%229850de3e3f0a9459aa42f9bfdbd6ca7f%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/661579b26a2f779c87b4e972_w-mg-03-mockups-21-subscribe-form.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/661579b26a2f779c87b4e972_w-mg-03-mockups-21-subscribe-form.png	(from https://www.maxmartinez.com/work/metagravity)
20:12:02	618850/618850	---M--	200	added ('OK')	image/png	etag:%22bb870d5db38b8fccffc76780edbf87ec%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/661579dac3a4eaa9038ef204_w-mg-03-mockups-22-case-studies-hero.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/661579dac3a4eaa9038ef204_w-mg-03-mockups-22-case-studies-hero.png	(from https://www.maxmartinez.com/work/metagravity)
20:12:02	1124625/1124625	---M--	200	added ('OK')	image/png	etag:%2231f30464dbaa2e2c19896640493c7c72%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/661579eb0d8ff7a4052dc9e3_w-mg-03-mockups-23-case-study-hero.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/661579eb0d8ff7a4052dc9e3_w-mg-03-mockups-23-case-study-hero.png	(from https://www.maxmartinez.com/work/metagravity)
20:12:02	275347/275347	---M--	200	added ('OK')	image/png	etag:%22e44e11b9aa1c1f570cfce5c585aca588%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/661579fadfa9b216e3b4b0bb_w-mg-03-mockups-24-media-centre-hero.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/661579fadfa9b216e3b4b0bb_w-mg-03-mockups-24-media-centre-hero.png	(from https://www.maxmartinez.com/work/metagravity)
20:12:03	321003/321003	---M--	200	added ('OK')	image/png	etag:%2234ff9b31e85d4a221f5ffdf4b5e93f16%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66157a14d442c5b866fd3d07_w-mg-03-mockups-25-media-assets.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66157a14d442c5b866fd3d07_w-mg-03-mockups-25-media-assets.png	(from https://www.maxmartinez.com/work/metagravity)
20:12:03	522618/522618	---M--	200	added ('OK')	image/png	etag:%22cc28b42ef8df5d5617553aaa7caa4b0b%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66157a29f9d5a4391001e620_w-mg-03-mockups-26-about-hero.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66157a29f9d5a4391001e620_w-mg-03-mockups-26-about-hero.png	(from https://www.maxmartinez.com/work/metagravity)
20:12:03	120125/120125	---M--	200	added ('OK')	image/png	etag:%22ad37f9115b0126c27a722b233eaaa025%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66157a38667c2ec3422b93f5_w-mg-03-mockups-27-jobs-outro.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66157a38667c2ec3422b93f5_w-mg-03-mockups-27-jobs-outro.png	(from https://www.maxmartinez.com/work/metagravity)
20:12:03	495123/495123	---M--	200	added ('OK')	image/png	etag:%22badffd90a4dbb97bcc6baccc0df92a4a%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66157a4920bfbac67cf01cb2_w-mg-03-mockups-28-contact-hero.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66157a4920bfbac67cf01cb2_w-mg-03-mockups-28-contact-hero.png	(from https://www.maxmartinez.com/work/metagravity)
20:12:03	66971/66971	---M--	200	added ('OK')	image/png	etag:%22af53d154a58b4173478bdaf15569d836%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66157a5f479a1ebadfa5e487_w-mg-03-mockups-29-booking-thank-you.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66157a5f479a1ebadfa5e487_w-mg-03-mockups-29-booking-thank-you.png	(from https://www.maxmartinez.com/work/metagravity)
20:12:04	610560/610560	---M--	200	added ('OK')	image/png	etag:%227cf67b33c83199df71cea8b79b605d66%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66157a7199bd7b7e0a12fd88_w-mg-04-dev-01-head.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66157a7199bd7b7e0a12fd88_w-mg-04-dev-01-head.png	(from https://www.maxmartinez.com/work/metagravity)
20:12:04	838388/838388	---M--	200	added ('OK')	image/png	etag:%22efe3dcb8aa921f258b4ba9e80083d1e6%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66146d67d4925cf314102191_w-mg-04-pages-02.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66146d67d4925cf314102191_w-mg-04-pages-02.png	(from https://www.maxmartinez.com/work/metagravity)
20:12:04	756254/756254	---M--	200	added ('OK')	image/png	etag:%22400a373321f9682ff301f21e2783e146%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66157aca20bfbac67cf07bce_w-mg-04-dev-03-mobile-home.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66157aca20bfbac67cf07bce_w-mg-04-dev-03-mobile-home.png	(from https://www.maxmartinez.com/work/metagravity)
20:12:04	262905/262905	---M--	200	added ('OK')	image/png	etag:%22939aa0382eb6d8d991aa24e17ceb1bf7%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66157ae0d8c2d1a5947b07f7_w-mg-04-dev-04-mobile-nav.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66157ae0d8c2d1a5947b07f7_w-mg-04-dev-04-mobile-nav.png	(from https://www.maxmartinez.com/work/metagravity)
20:12:04	630516/630516	---M--	200	added ('OK')	image/png	etag:%224ac328df48c2c42475b9fba67de0d26d%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66157af67704ed7667ac6973_w-mg-04-dev-05-mobile-heading-heros.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66157af67704ed7667ac6973_w-mg-04-dev-05-mobile-heading-heros.png	(from https://www.maxmartinez.com/work/metagravity)
20:12:05	566069/566069	---M--	200	added ('OK')	image/png	etag:%2247afa71f3a669e5bff9ba6519b64adc1%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66157b0ec41bcd90d977948b_w-mg-04-dev-06-mobile-content-heros.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66157b0ec41bcd90d977948b_w-mg-04-dev-06-mobile-content-heros.png	(from https://www.maxmartinez.com/work/metagravity)
20:12:05	1081326/1081326	---M--	200	added ('OK')	image/png	etag:%2245f436bd079b01a3ae8d534af43a41e0%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66157e4cc6068f4c959f0cd6_w-mg-05-launch-01-head.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66157e4cc6068f4c959f0cd6_w-mg-05-launch-01-head.png	(from https://www.maxmartinez.com/work/metagravity)
20:12:06	115158/115158	---M--	200	added ('OK')	image/jpeg	etag:%222cbf5e8a2eaf12a84b9a40208315c7c6%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66149061b91082bef33f9a3d_1619184209276.jpeg	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66149061b91082bef33f9a3d_1619184209276.jpg	(from https://www.maxmartinez.com/work/metagravity)
20:12:06	144999/144999	---M--	200	added ('OK')	image/jpeg	etag:%22e1820ffaf861710d1e6c7ef14142b9c1%22	https://cdn.prod.website-files.com/65995e1581996ccb1f6ef45f/65bd0ac1b8209c4d8a8bbd85_work-risk-ledger-intro.jpg	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/65995e1581996ccb1f6ef45f/65bd0ac1b8209c4d8a8bbd85_work-risk-ledger-intro.jpg	(from https://www.maxmartinez.com/work/risk-ledger)
20:12:06	344568/344568	---M--	200	added ('OK')	image/png	etag:%2261add3230e881d4e503c754b612c279d%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/6615e1131f537036d1f471a7_w-rl-01-intro-02-old.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/6615e1131f537036d1f471a7_w-rl-01-intro-02-old.png	(from https://www.maxmartinez.com/work/risk-ledger)
20:12:06	121430/121430	---M--	200	added ('OK')	image/png	etag:%222ddd38196b708c9b9c3e5e4835217d7f%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/661604c85772a46028fb9091_w-rl-17-product-01-old.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/661604c85772a46028fb9091_w-rl-17-product-01-old.png	(from https://www.maxmartinez.com/work/risk-ledger)
20:12:06	305274/305274	---M--	200	added ('OK')	image/png	etag:%22c975442312a5c9ec1351baabdd02e4d1%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/6615e145c5fa1485314838bd_w-rl-02-research-01-head.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/6615e145c5fa1485314838bd_w-rl-02-research-01-head.png	(from https://www.maxmartinez.com/work/risk-ledger)
20:12:07	570419/570419	---M--	200	added ('OK')	image/png	etag:%2247c3eab4a0d3bac57edc7768526da2db%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/6615e15996e9446eaf6d8072_w-rl-02-research-02-inspo.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/6615e15996e9446eaf6d8072_w-rl-02-research-02-inspo.png	(from https://www.maxmartinez.com/work/risk-ledger)
20:12:07	96643/96643	---M--	200	added ('OK')	image/jpeg	etag:%22db561be8085748cfee00d40163ce4da3%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66182269fddfd37a08553955_w-rl-03-strategy-01-head.jpg	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66182269fddfd37a08553955_w-rl-03-strategy-01-head.jpg	(from https://www.maxmartinez.com/work/risk-ledger)
20:12:07	138644/138644	---M--	200	added ('OK')	image/png	etag:%22f62c25b6e7afc561c3d9d8884592239f%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/6615e1fdfcaa5289fd76fc2b_w-rl-03-strategy-02-brief.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/6615e1fdfcaa5289fd76fc2b_w-rl-03-strategy-02-brief.png	(from https://www.maxmartinez.com/work/risk-ledger)
20:12:07	269418/269418	---M--	200	added ('OK')	image/jpeg	etag:%22013316361320bc0cbc01ff1dd6e2f7ed%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/661822775e3d2b4f46dabf82_w-rl-04-sketches-01-head.jpg	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/661822775e3d2b4f46dabf82_w-rl-04-sketches-01-head.jpg	(from https://www.maxmartinez.com/work/risk-ledger)
20:12:07	392209/392209	---M--	200	added ('OK')	image/jpeg	etag:%2202671c0b306638c553bc5c417150be0e%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66182282ad99f2ade3b21a36_w-rl-04-sketches-02-handrawn.jpg	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66182282ad99f2ade3b21a36_w-rl-04-sketches-02-handrawn.jpg	(from https://www.maxmartinez.com/work/risk-ledger)
20:12:08	87996/87996	---M--	200	added ('OK')	image/png	etag:%22cc094b17749dc083c2c0dff1130ced96%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/6615e34fb2aeac77f37d41b4_w-rl-04-sketches-03-digital.png	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/6615e34fb2aeac77f37d41b4_w-rl-04-sketches-03-digital.png	(from https://www.maxmartinez.com/work/risk-ledger)
20:12:08	225836/225836	---M--	200	added ('OK')	image/jpeg	etag:%222f78eeb283e468e540f09c55f6525d01%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/661822a5e33a2ed6d6004724_w-rl-05-stylescapes-01-head.jpg	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/661822a5e33a2ed6d6004724_w-rl-05-stylescapes-01-head.jpg	(from https://www.maxmartinez.com/work/risk-ledger)
20:12:08	759090/759090	---M--	200	added ('OK')	image/jpeg	etag:%22599edd447075a140afe5daecc9facdf2%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/661822afb37a8d26e9a63148_w-rl-05-stylescapes-02-options.jpg	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/661822afb37a8d26e9a63148_w-rl-05-stylescapes-02-options.jpg	(from https://www.maxmartinez.com/work/risk-ledger)
20:12:08	278406/278406	---M--	200	added ('OK')	image/jpeg	etag:%225bf49c5460d7681271e969cfc27bf2fb%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/661822c59fc278045c3bb5ff_w-rl-05-stylescapes-03-current.jpg	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/661822c59fc278045c3bb5ff_w-rl-05-stylescapes-03-current.jpg	(from https://www.maxmartinez.com/work/risk-ledger)
20:12:08	355883/355883	---M--	200	added ('OK')	image/jpeg	etag:%22cdfee989f3f7ea9fd2b6a06e4fb6eb85%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/661822e512ee866e23799397_w-rl-05-stylescapes-04-blueprint.jpg	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/661822e512ee866e23799397_w-rl-05-stylescapes-04-blueprint.jpg	(from https://www.maxmartinez.com/work/risk-ledger)
20:12:09	260021/260021	---M--	200	added ('OK')	image/jpeg	etag:%22e00a890bd4aaf5608022d9b40e488033%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66182305fc8f95f202aa8d36_w-rl-05-stylescapes-05-spatial.jpg	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/66182305fc8f95f202aa8d36_w-rl-05-stylescapes-05-spatial.jpg	(from https://www.maxmartinez.com/work/risk-ledger)
20:12:09	372025/372025	---M--	200	added ('OK')	image/jpeg	etag:%22112614d7ad5a14f0a5c1e42ca687d684%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/661823193dfac1c1a36876ba_w-rl-05-stylescapes-06-analog.jpg	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/661823193dfac1c1a36876ba_w-rl-05-stylescapes-06-analog.jpg	(from https://www.maxmartinez.com/work/risk-ledger)
20:12:09	338255/338255	---M--	200	added ('OK')	image/jpeg	etag:%22cd120f714a31b88e4cbcd028d44bda59%22	https://cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/661823442c14662539009019_w-rl-05-stylescapes-08-cyber.jpg	C:/Users/ishar/Desktop/maximuxi/cdn.prod.website-files.com/659dc61047017bf9ae30d5ee/661823442c14662539009019_w-rl-05-stylescapes-08-cyber.jpg	(from https://www.maxmartinez.com/work/risk-ledger)
